UT                                 UT      BX_FGS-D      BY_FGS-D      BZ_FGS-D
                                             (@_1_)        (@_2_)        (@_3_)
dd-mm-yyyy hh:mm:ss.ms            sec        nT_GSE        nT_GSE        nT_GSE
03-12-2007 00:15:45.311   1.19655E+09      -1.44073      -1.67843       3.49698
03-12-2007 00:15:48.316   1.19655E+09      -2.67527      -2.22137       3.41102
03-12-2007 00:15:51.321   1.19655E+09      -1.37320      -2.20084       1.88957
03-12-2007 00:15:54.325   1.19655E+09      -2.47249      -2.38317       2.59035
03-12-2007 00:15:57.330   1.19655E+09      -1.70470      -2.16746       2.85545
03-12-2007 00:16:00.335   1.19655E+09      -1.91406      -2.16429       3.78249
03-12-2007 00:16:03.340   1.19655E+09      -1.73913      -1.52709       3.55324
03-12-2007 00:16:06.344   1.19655E+09      -1.45241     -0.610679       3.48451
03-12-2007 00:16:09.349   1.19655E+09      -1.26822      -1.39723       4.64191
03-12-2007 00:16:12.354   1.19655E+09      -1.66528      -1.33656       4.60760
03-12-2007 00:16:15.359   1.19655E+09      -2.45436      -1.89245       4.81184
03-12-2007 00:16:18.363   1.19655E+09      -3.33541      -1.28461       4.91064
03-12-2007 00:16:21.368   1.19655E+09      -2.72886      -1.05833       4.62902
03-12-2007 00:16:24.373   1.19655E+09      -1.89693      -1.08425       3.93543
03-12-2007 00:16:27.378   1.19655E+09      -2.82162      -1.12380       3.85989
03-12-2007 00:16:30.382   1.19655E+09      -2.52894      -1.13491       3.94147
03-12-2007 00:16:33.387   1.19655E+09      -2.24545      -1.23741       4.08422
03-12-2007 00:16:36.392   1.19655E+09      -1.41515      -1.46640       3.86427
03-12-2007 00:16:39.397   1.19655E+09      -1.93490      -2.02708       2.02977
03-12-2007 00:16:42.401   1.19655E+09      -2.06598      -2.19007      0.661550
03-12-2007 00:16:45.406   1.19655E+09      -2.78976      -1.82250       1.33864
03-12-2007 00:16:48.411   1.19655E+09      -2.28754      -1.55190       1.91233
03-12-2007 00:16:51.416   1.19655E+09      -1.86451      -1.68637      0.894878
03-12-2007 00:16:54.420   1.19655E+09      -2.89696      -2.34320      0.186592
03-12-2007 00:16:57.425   1.19655E+09      -2.84852      -2.41232      0.880154
03-12-2007 00:17:00.430   1.19655E+09      -2.98306      -2.05139      0.778175
03-12-2007 00:17:03.435   1.19655E+09      -3.06658      -2.05865      0.325937
03-12-2007 00:17:06.440   1.19655E+09      -3.10211      -3.50586      0.549462
03-12-2007 00:17:09.444   1.19655E+09      -3.54301      -2.77132      0.558210
03-12-2007 00:17:12.449   1.19655E+09      -3.50840      -2.36439       1.71779
03-12-2007 00:17:15.454   1.19655E+09      -2.96274      -1.75223       1.57971
03-12-2007 00:17:18.459   1.19655E+09      -3.10637      -1.98066      0.980255
03-12-2007 00:17:21.463   1.19655E+09      -3.95019      -2.08224       1.87265
03-12-2007 00:17:24.468   1.19655E+09      -2.83091      -2.54747       1.47600
03-12-2007 00:17:27.473   1.19655E+09      -2.89479      -2.70500       1.77820
03-12-2007 00:17:30.478   1.19655E+09      -2.18564      -2.41565       1.08460
03-12-2007 00:17:33.482   1.19655E+09      -3.40568      -1.82527       2.08434
03-12-2007 00:17:36.487   1.19655E+09      -2.78200      -2.35823       2.02584
03-12-2007 00:17:39.492   1.19655E+09      -3.19679      -1.44845      0.900647
03-12-2007 00:17:42.497   1.19655E+09      -3.35177      -2.05617       2.54663
03-12-2007 00:17:45.501   1.19655E+09      -2.64200      -1.62902      0.990709
03-12-2007 00:17:48.506   1.19655E+09      -3.36279      -1.72056       1.81462
03-12-2007 00:17:51.511   1.19655E+09      -3.67256      -2.71264       1.90701
03-12-2007 00:17:54.516   1.19655E+09      -3.37924      -1.90947       1.92566
03-12-2007 00:17:57.520   1.19655E+09      -2.93173      -2.00185       1.99763
03-12-2007 00:18:00.525   1.19655E+09      -3.11608      -1.91132       2.03172
03-12-2007 00:18:03.530   1.19655E+09      -3.77692      -2.28730       1.89096
03-12-2007 00:18:06.535   1.19655E+09      -3.65621      -2.44021       2.77266
03-12-2007 00:18:09.539   1.19655E+09      -3.36294      -2.23376       2.33049
03-12-2007 00:18:12.544   1.19655E+09      -3.95521      -2.02623       1.86530
03-12-2007 00:18:15.549   1.19655E+09      -3.27422      -2.61986       1.98057
03-12-2007 00:18:18.554   1.19655E+09      -3.25510      -2.41358       1.96341
03-12-2007 00:18:21.558   1.19655E+09      -3.72508      -2.19165       2.27266
03-12-2007 00:18:24.563   1.19655E+09      -3.62283      -1.72652       2.52884
03-12-2007 00:18:27.568   1.19655E+09      -3.06688      -2.04374       2.04704
03-12-2007 00:18:30.573   1.19655E+09      -2.83668      -2.15862       2.25471
03-12-2007 00:18:33.578   1.19655E+09      -1.96256      -2.23794       2.48182
03-12-2007 00:18:36.582   1.19655E+09      -3.12889      -1.73803       2.67153
03-12-2007 00:18:39.587   1.19655E+09      -3.24816      -2.50188       3.30054
03-12-2007 00:18:42.592   1.19655E+09      -2.29762      -2.72625       2.24180
03-12-2007 00:18:45.597   1.19655E+09      -2.39099      -1.76583       2.09189
03-12-2007 00:18:48.601   1.19655E+09      -2.90208      -2.09676       2.64756
03-12-2007 00:18:51.606   1.19655E+09      -2.47097      -2.22613       2.23145
03-12-2007 00:18:54.611   1.19655E+09      -2.55163      -2.21087       1.89648
03-12-2007 00:18:57.616   1.19655E+09      -2.15078      -1.91284       2.13469
03-12-2007 00:19:00.620   1.19655E+09      -2.85086      -2.75103       2.95086
03-12-2007 00:19:03.625   1.19655E+09      -3.36566      -2.27456       1.72167
03-12-2007 00:19:06.630   1.19655E+09      -4.01420      -2.56465       2.03845
03-12-2007 00:19:09.635   1.19655E+09      -3.48295      -2.48045       1.62376
03-12-2007 00:19:12.639   1.19655E+09      -3.61598      -2.41488       1.73069
03-12-2007 00:19:15.644   1.19655E+09      -4.12195      -2.58771       1.33667
03-12-2007 00:19:18.649   1.19655E+09      -3.83581      -2.10729       1.79740
03-12-2007 00:19:21.654   1.19655E+09      -2.69788      -2.01955       2.02314
03-12-2007 00:19:24.658   1.19655E+09      -2.72292      -2.93452       1.47458
03-12-2007 00:19:27.663   1.19655E+09      -3.43976      -1.63656       2.42200
03-12-2007 00:19:30.668   1.19655E+09      -3.36350      -2.05847       2.65605
03-12-2007 00:19:33.673   1.19655E+09      -2.69352      -2.88277       2.53831
03-12-2007 00:19:36.677   1.19655E+09      -3.29006      -2.44165       1.78845
03-12-2007 00:19:39.682   1.19655E+09      -2.40171      -2.00284       1.00420
03-12-2007 00:19:42.687   1.19655E+09      -2.87629      -2.12367       2.31240
03-12-2007 00:19:45.692   1.19655E+09      -3.33719      -2.63881       2.87835
03-12-2007 00:19:48.696   1.19655E+09      -3.73691      -2.57688       3.03682
03-12-2007 00:19:51.701   1.19655E+09      -3.76311      -2.78188       3.00600
03-12-2007 00:19:54.706   1.19655E+09      -3.18376      -2.77082       2.02022
03-12-2007 00:19:57.711   1.19655E+09      -2.94349      -2.09719       2.54149
03-12-2007 00:20:00.716   1.19655E+09      -2.64697      -2.11827       2.81700
03-12-2007 00:20:03.720   1.19655E+09      -1.89829      -2.53501       2.32597
03-12-2007 00:20:06.725   1.19655E+09      -3.04163      -3.20928       2.26490
03-12-2007 00:20:09.730   1.19655E+09      -2.50706      -1.73630       2.58839
03-12-2007 00:20:12.735   1.19655E+09      -1.80624      -1.06286       2.01154
03-12-2007 00:20:15.739   1.19655E+09      -1.22230      -1.66889       1.44708
03-12-2007 00:20:18.744   1.19655E+09      -1.71601      -2.33853       1.93955
03-12-2007 00:20:21.749   1.19655E+09      -2.47651      -2.24281       1.70385
03-12-2007 00:20:24.754   1.19655E+09      -3.36594      -1.86925       2.19659
03-12-2007 00:20:27.758   1.19655E+09      -3.90886      -1.99649       2.34065
03-12-2007 00:20:30.763   1.19655E+09      -3.21240      -2.40225       2.33303
03-12-2007 00:20:33.768   1.19655E+09      -2.45672      -2.05968       1.59342
03-12-2007 00:20:36.773   1.19655E+09      -2.23992      -1.91755       1.75472
03-12-2007 00:20:39.777   1.19655E+09     -0.632352     -0.852906      0.796735
03-12-2007 00:20:42.782   1.19655E+09      -2.44806      -2.31280       1.20572
03-12-2007 00:20:45.787   1.19655E+09      -3.66246      -1.21138       1.09916
03-12-2007 00:20:48.792   1.19655E+09      -3.67292      -2.22537       2.93710
03-12-2007 00:20:51.796   1.19655E+09      -2.28990      -2.86077       2.76582
03-12-2007 00:20:54.801   1.19655E+09      -2.24573      -2.00609       2.16476
03-12-2007 00:20:57.806   1.19655E+09      -2.20003      -2.14867       1.07309
03-12-2007 00:21:00.811   1.19655E+09      -2.97465      -2.05091       2.29592
03-12-2007 00:21:03.815   1.19655E+09      -3.11678      -1.63410       2.78923
03-12-2007 00:21:06.820   1.19655E+09      -3.08525      -1.88402       3.00231
03-12-2007 00:21:09.825   1.19655E+09      -3.02955      -1.95562       3.11742
03-12-2007 00:21:12.830   1.19655E+09      -3.02692      -2.35976       3.70260
03-12-2007 00:21:15.834   1.19655E+09      -2.69238      -2.66463       2.43619
03-12-2007 00:21:18.839   1.19655E+09      -2.44922      -1.97159       2.23167
03-12-2007 00:21:21.844   1.19655E+09      -2.81999      -2.60905       2.74903
03-12-2007 00:21:24.849   1.19655E+09      -3.02809      -2.31778       2.41966
03-12-2007 00:21:27.854   1.19655E+09      -2.96527      -2.40293       2.94591
03-12-2007 00:21:30.858   1.19655E+09      -1.27019      -1.77653       1.87414
03-12-2007 00:21:33.863   1.19655E+09      -2.70221      -1.32119       2.67520
03-12-2007 00:21:36.868   1.19655E+09      -1.51814      -1.89716       1.36220
03-12-2007 00:21:39.873   1.19655E+09      -2.03323      -1.92019       1.74354
03-12-2007 00:21:42.877   1.19656E+09      -2.03037      -2.63134       2.99718
03-12-2007 00:21:45.882   1.19656E+09      -1.85703      -2.73794       2.60440
03-12-2007 00:21:48.887   1.19656E+09      -2.55333      -1.90350       3.39702
03-12-2007 00:21:51.892   1.19656E+09      -3.29829      -2.06650       3.94284
03-12-2007 00:21:54.896   1.19656E+09      -3.34227      -2.49932       3.84770
03-12-2007 00:21:57.901   1.19656E+09      -3.37103      -2.83455       3.24435
03-12-2007 00:22:00.906   1.19656E+09      -2.38715      -2.83021       3.20087
03-12-2007 00:22:03.911   1.19656E+09      -2.11372      -2.01217       2.30282
03-12-2007 00:22:06.915   1.19656E+09      -2.08920      -1.64784       1.64926
03-12-2007 00:22:09.920   1.19656E+09      -2.27537      -1.85376       2.79633
03-12-2007 00:22:12.925   1.19656E+09      -2.31430      -1.78306       2.59606
03-12-2007 00:22:15.930   1.19656E+09      -1.70255      -1.87564       2.65888
03-12-2007 00:22:18.934   1.19656E+09      -2.65129      -2.67739       2.48384
03-12-2007 00:22:21.939   1.19656E+09      -2.28418      -2.21310       2.44820
03-12-2007 00:22:24.944   1.19656E+09      -2.94189      -2.55817       2.25485
03-12-2007 00:22:27.949   1.19656E+09      -3.27098      -1.69343       1.99861
03-12-2007 00:22:30.953   1.19656E+09      -2.85584      -1.37019       2.76277
03-12-2007 00:22:33.958   1.19656E+09      -3.38632      -2.42252       3.63483
03-12-2007 00:22:36.963   1.19656E+09      -2.96570      -2.66898       2.84969
03-12-2007 00:22:39.968   1.19656E+09      -2.70908      -2.24835       2.21164
03-12-2007 00:22:42.972   1.19656E+09      -2.54225      -1.59607       2.08924
03-12-2007 00:22:45.977   1.19656E+09      -3.21801      -1.99444       3.19349
03-12-2007 00:22:48.982   1.19656E+09      -3.59099      -1.52636       2.78897
03-12-2007 00:22:51.987   1.19656E+09      -3.51372      -2.19604       3.43031
03-12-2007 00:22:54.992   1.19656E+09      -2.44562      -2.06816       2.67844
03-12-2007 00:22:57.996   1.19656E+09      -2.25833      -1.74556       2.34682
03-12-2007 00:23:01.001   1.19656E+09      -2.40603      -2.32015       1.69842
03-12-2007 00:23:04.006   1.19656E+09      -1.77173      -1.60154       1.22758
03-12-2007 00:23:07.011   1.19656E+09     -0.832720      -2.01046       1.58038
03-12-2007 00:23:10.015   1.19656E+09      -1.04307      -2.59082       1.88820
03-12-2007 00:23:13.020   1.19656E+09      -3.15280      -2.55265       2.35023
03-12-2007 00:23:16.025   1.19656E+09      -2.78988      -2.13574       2.91172
03-12-2007 00:23:19.030   1.19656E+09      -2.23059      -1.84360       2.34660
03-12-2007 00:23:22.034   1.19656E+09      -1.67882      -1.98355       1.75650
03-12-2007 00:23:25.039   1.19656E+09      -2.52579      -2.45461       1.47041
03-12-2007 00:23:28.044   1.19656E+09      -2.69648      -2.24085       1.71587
03-12-2007 00:23:31.049   1.19656E+09      -3.26343      -2.88332       1.97978
03-12-2007 00:23:34.053   1.19656E+09      -2.72655      -2.11277       3.27860
03-12-2007 00:23:37.058   1.19656E+09      -2.70966      -1.63918       3.55044
03-12-2007 00:23:40.063   1.19656E+09      -3.63382      -1.79507       2.98467
03-12-2007 00:23:43.068   1.19656E+09      -3.49984      -1.68247       3.22692
03-12-2007 00:23:46.072   1.19656E+09      -2.57358      -2.85483       2.93750
03-12-2007 00:23:49.077   1.19656E+09      -1.67457      -2.30324       1.05279
03-12-2007 00:23:52.082   1.19656E+09      -1.98943      -2.61978       1.48710
03-12-2007 00:23:55.087   1.19656E+09      -2.52876      -1.69178       1.16166
03-12-2007 00:23:58.091   1.19656E+09      -2.43388      -2.14951       2.62863
03-12-2007 00:24:01.096   1.19656E+09      -2.55304      -2.12443       2.66801
03-12-2007 00:24:04.101   1.19656E+09      -2.82495      -1.57991       2.93425
03-12-2007 00:24:07.106   1.19656E+09      -3.30758      -1.73600       2.99455
03-12-2007 00:24:10.110   1.19656E+09      -3.73469      -2.16247       2.73918
03-12-2007 00:24:13.115   1.19656E+09      -2.48020      -2.05806       3.49838
03-12-2007 00:24:16.120   1.19656E+09      -2.60177      -2.16131       3.18186
03-12-2007 00:24:19.125   1.19656E+09      -1.99030      -2.07332       2.55732
03-12-2007 00:24:22.130   1.19656E+09      -2.38696      -2.22398       2.25058
03-12-2007 00:24:25.134   1.19656E+09      -2.61530      -1.66292       2.50008
03-12-2007 00:24:28.139   1.19656E+09      -1.88621      -2.54430       2.16992
03-12-2007 00:24:31.144   1.19656E+09      -2.22527      -2.23047       1.15796
03-12-2007 00:24:34.149   1.19656E+09      -2.37457      -2.58735       1.21499
03-12-2007 00:24:37.153   1.19656E+09      -2.85363      -1.77091       1.49184
03-12-2007 00:24:40.158   1.19656E+09      -2.90697      -1.28756       1.89882
03-12-2007 00:24:43.163   1.19656E+09      -3.05292      -2.00036       2.75130
03-12-2007 00:24:46.168   1.19656E+09      -3.58381      -2.04183       3.55779
03-12-2007 00:24:49.172   1.19656E+09      -3.31739      -2.55641       2.96242
03-12-2007 00:24:52.177   1.19656E+09      -2.31135      -2.43290       2.34716
03-12-2007 00:24:55.182   1.19656E+09      -1.41403      -2.56094       1.71204
03-12-2007 00:24:58.187   1.19656E+09      -2.53296      -2.57282       2.36657
03-12-2007 00:25:01.191   1.19656E+09      -2.50421      -2.74742       2.25624
03-12-2007 00:25:04.196   1.19656E+09      -2.01060      -1.92849       1.67112
03-12-2007 00:25:07.201   1.19656E+09      -2.76032      -2.22170       1.52404
03-12-2007 00:25:10.206   1.19656E+09      -2.76782      -2.02616       1.88337
03-12-2007 00:25:13.210   1.19656E+09      -3.32215      -1.91261       2.54952
03-12-2007 00:25:16.215   1.19656E+09      -1.50578      -1.10843       2.62758
03-12-2007 00:25:19.220   1.19656E+09      -2.74061      -1.63115       2.93654
03-12-2007 00:25:22.225   1.19656E+09      -3.06106      -1.33998       3.42080
03-12-2007 00:25:25.229   1.19656E+09      -4.44735      -1.98628       3.30924
03-12-2007 00:25:28.234   1.19656E+09      -2.84273      -2.68632       2.66445
03-12-2007 00:25:31.239   1.19656E+09      -2.26146      -1.81681      0.983055
03-12-2007 00:25:34.244   1.19656E+09      -2.56428      -2.72989       2.29336
03-12-2007 00:25:37.248   1.19656E+09      -2.45085      -1.55724       2.31984
03-12-2007 00:25:40.253   1.19656E+09      -2.62492      -1.38890       2.96933
03-12-2007 00:25:43.258   1.19656E+09      -3.99145      -2.07215       2.84965
03-12-2007 00:25:46.263   1.19656E+09      -3.63726      -2.26229       3.04861
03-12-2007 00:25:49.268   1.19656E+09      -2.94388      -2.04548       3.17311
03-12-2007 00:25:52.272   1.19656E+09      -1.90957      -2.18761       2.47201
03-12-2007 00:25:55.277   1.19656E+09      -1.87850      -2.30933       1.46265
03-12-2007 00:25:58.282   1.19656E+09      -2.37327      -2.25099       2.44630
03-12-2007 00:26:01.287   1.19656E+09      -2.87076      -1.72745       3.41484
03-12-2007 00:26:04.291   1.19656E+09      -2.94000      -2.68989       3.36926
03-12-2007 00:26:07.296   1.19656E+09      -2.76003      -2.85468       2.77920
03-12-2007 00:26:10.301   1.19656E+09      -2.64130      -1.67685       2.66009
03-12-2007 00:26:13.306   1.19656E+09      -2.74892      -1.74130       3.65092
03-12-2007 00:26:16.310   1.19656E+09      -2.53669      -2.39598       3.08975
03-12-2007 00:26:19.315   1.19656E+09      -1.03456      -2.32832       2.23750
03-12-2007 00:26:22.320   1.19656E+09     -0.655298      -1.57018       1.57066
03-12-2007 00:26:25.325   1.19656E+09      -1.18096      -2.13817       1.42445
03-12-2007 00:26:28.329   1.19656E+09      -1.54519      -2.68452       1.65187
03-12-2007 00:26:31.334   1.19656E+09      -2.59574      -2.15284       2.43329
03-12-2007 00:26:34.339   1.19656E+09      -3.71241      -1.64477       2.82397
03-12-2007 00:26:37.344   1.19656E+09      -3.61711      -2.03643       3.32997
03-12-2007 00:26:40.348   1.19656E+09      -2.73468      -1.73757       2.52899
03-12-2007 00:26:43.353   1.19656E+09      -2.34229      -2.08234       2.56616
03-12-2007 00:26:46.358   1.19656E+09      -1.29443      -1.64284       2.36334
03-12-2007 00:26:49.363   1.19656E+09      -1.78350      -2.04087       2.38471
03-12-2007 00:26:52.367   1.19656E+09      -1.86064      -2.16422       1.69491
03-12-2007 00:26:55.372   1.19656E+09      -1.71302      -1.83237       1.20760
03-12-2007 00:26:58.377   1.19656E+09      -2.35661      -1.71220       1.02230
03-12-2007 00:27:01.382   1.19656E+09      -3.25014      -2.28989       3.35611
03-12-2007 00:27:04.386   1.19656E+09      -3.37147      -2.27323       3.75825
03-12-2007 00:27:07.391   1.19656E+09      -4.04759      -2.57032       2.80026
03-12-2007 00:27:10.396   1.19656E+09      -3.72905      -1.86787       2.37335
03-12-2007 00:27:13.401   1.19656E+09      -3.68678      -1.89521       1.95298
03-12-2007 00:27:16.406   1.19656E+09      -2.11938      -1.34039       1.89821
03-12-2007 00:27:19.410   1.19656E+09      -1.44307      -1.99811       2.43216
03-12-2007 00:27:22.415   1.19656E+09      -1.74993      -2.61047       1.77370
03-12-2007 00:27:25.420   1.19656E+09      -1.59825      -1.99134       1.50002
03-12-2007 00:27:28.425   1.19656E+09      -2.31910      -1.92119      0.831821
03-12-2007 00:27:31.429   1.19656E+09      -3.20730      -1.51750       2.18797
03-12-2007 00:27:34.434   1.19656E+09      -2.61660      -1.64907       2.34163
03-12-2007 00:27:37.439   1.19656E+09      -2.73577      -1.44508       2.10356
03-12-2007 00:27:40.444   1.19656E+09      -2.88033      -1.60989       2.18232
